ID,Date,Time,Product,Price_INR,Stock_In,Sold_Today,Weekly_Sold,Monthly_Sold,Stock_Left
1241,2025-08-13,00:15:00,Bread,36.53,163,16,238,778,147
1242,2025-12-01,03:13:00,Bananas,59.5,260,78,99,290,182
1243,2025-09-23,06:48:00,Dal,98.61,280,47,179,730,233
1244,2025-05-03,12:20:00,Toothpaste,99.19,289,61,249,775,228
1245,2025-07-03,12:37:00,Cooking Oil,165.04,38,13,74,301,25
1246,2025-06-10,08:25:00,Toothpaste,87.83,237,48,199,379,189
1247,2025-06-24,02:35:00,Biscuits,23.03,63,37,155,706,26
1248,2025-06-07,11:37:00,Biscuits,22.76,282,79,170,626,203
1249,2025-11-16,12:27:00,Toothpaste,92.21,274,40,114,525,234
1250,2025-05-03,22:28:00,Milk,49.84,58,22,257,361,36
1251,2025-12-09,20:32:00,Tea Powder,124.4,60,50,125,378,10
1252,2025-03-23,06:04:00,Cheese,94.06,299,25,115,336,274
1253,2025-06-21,00:19:00,Coffee,195.53,160,24,209,847,136
1254,2025-06-28,14:00:00,Bread,43.7,164,44,249,682,120
1255,2025-01-09,10:30:00,Soap,40.41,96,50,113,365,46
1256,2025-11-21,05:14:00,Eggs,7.2,259,59,151,981,200
1257,2025-08-03,01:54:00,Butter,54.92,233,26,143,623,207
1258,2025-01-21,21:23:00,Apples,130.86,85,39,285,1060,46
1259,2025-12-08,12:51:00,Milk,55.37,201,43,105,554,158
1260,2025-10-03,16:48:00,Shampoo,158.73,295,38,126,747,257
1261,2025-01-23,07:59:00,Milk,48.61,189,72,238,1076,117
1262,2025-09-25,04:24:00,Chicken,228.25,220,8,149,564,212
1263,2025-11-21,10:06:00,Eggs,6.88,251,38,66,261,213
1264,2025-05-02,14:02:00,Cheese,105.13,270,3,55,278,267
1265,2025-09-21,18:18:00,Butter,55.19,169,67,89,574,102
1266,2025-09-09,23:33:00,Curd,31.6,187,52,157,337,135
1267,2025-03-30,11:34:00,Cheese,95.44,55,24,273,504,31
1268,2025-05-21,17:19:00,Bread,40.32,263,20,179,787,243
1269,2025-05-19,21:32:00,Tea Powder,129.5,254,35,91,118,219
1270,2025-11-01,14:04:00,Bread,44.25,146,67,156,758,79
1271,2025-11-11,11:29:00,Cooking Oil,172.27,66,36,206,693,30
1272,2025-07-23,09:25:00,Biscuits,26.33,109,53,121,324,56
1273,2025-10-23,07:29:00,Chicken,239.08,113,72,101,523,41
1274,2025-06-13,23:56:00,Curd,39.12,160,80,222,540,80
1275,2025-05-29,15:58:00,Butter,59.36,82,47,71,864,35
1276,2025-12-11,16:49:00,Cheese,104.01,229,57,104,382,172
1277,2025-12-12,19:02:00,Eggs,7.11,57,40,222,933,17
1278,2025-09-18,12:21:00,Toothpaste,99.96,119,50,64,94,69
1279,2025-03-20,14:45:00,Salt,24.84,187,59,188,680,128
1280,2025-02-26,16:35:00,Butter,61.73,244,17,142,1002,227
1281,2025-04-21,11:10:00,Salt,24.41,71,22,102,249,49
1282,2025-09-25,03:10:00,Apples,128.72,25,21,95,272,4
1283,2025-09-02,18:11:00,Toothpaste,87.78,37,34,94,566,3
1284,2025-12-24,06:41:00,Curd,37.3,72,49,230,565,23
1285,2025-02-06,02:38:00,Toothpaste,82.91,213,25,267,542,188
1286,2025-06-13,04:12:00,Biscuits,23.07,235,3,11,376,232
1287,2025-02-13,11:14:00,Eggs,7.98,69,21,211,402,48
1288,2025-10-12,02:32:00,Curd,32.44,187,41,189,850,146
1289,2025-05-22,17:59:00,Eggs,7.25,239,15,79,317,224
1290,2025-09-01,18:20:00,Cheese,89.62,225,40,48,466,185
1291,2025-11-10,12:14:00,Eggs,6.42,162,79,178,242,83
1292,2025-05-30,12:26:00,Butter,56.57,275,13,200,769,262
1293,2025-04-28,09:16:00,Bananas,62.69,186,80,263,680,106
1294,2025-08-16,00:11:00,Bread,42.35,182,61,83,446,121
1295,2025-11-03,18:24:00,Milk,53.44,139,64,219,960,75
1296,2025-06-09,03:01:00,Milk,54.81,83,39,104,879,44
1297,2025-06-16,14:39:00,Shampoo,133.38,90,47,179,502,43
1298,2025-04-14,20:24:00,Eggs,6.66,39,15,256,1018,24
1299,2025-10-31,06:47:00,Chicken,268.64,88,35,121,800,53
1300,2025-12-22,21:50:00,Curd,40.05,167,3,66,953,164
1301,2025-08-23,07:15:00,Coffee,171.26,47,42,110,950,5
1302,2025-09-18,18:33:00,Sugar,44.12,246,80,86,172,166
1303,2025-02-18,02:12:00,Cooking Oil,150.65,92,26,63,176,66
1304,2025-05-20,20:15:00,Rice,63.67,238,59,143,331,179
1305,2025-06-17,12:27:00,Eggs,6.61,147,38,116,726,109
1306,2025-05-18,19:17:00,Toothpaste,102.64,266,10,258,646,256
1307,2025-09-16,04:10:00,Soap,38.67,236,64,225,997,172
1308,2025-04-17,17:52:00,Shampoo,165.07,266,2,202,612,264
1309,2025-02-27,03:48:00,Shampoo,163.36,173,76,218,394,97
1310,2025-05-01,06:16:00,Apples,139.32,176,58,135,539,118
1311,2025-11-25,14:04:00,Apples,137.66,260,25,69,283,235
1312,2025-01-10,02:55:00,Milk,53.31,211,62,170,615,149
1313,2025-09-13,01:24:00,Soap,38.85,56,26,257,316,30
1314,2025-09-21,00:59:00,Cheese,98.93,119,55,305,586,64
1315,2025-12-15,05:45:00,Biscuits,25.55,208,7,178,592,201
1316,2025-06-18,19:15:00,Shampoo,147.82,205,80,265,977,125
1317,2025-04-12,06:16:00,Milk,54.67,95,32,100,736,63
1318,2025-04-21,12:00:00,Bananas,51.11,67,49,155,898,18
1319,2025-02-25,04:33:00,Bananas,62.01,236,21,238,695,215
1320,2025-07-26,15:32:00,Salt,25.12,215,75,158,929,140
1321,2025-03-03,00:06:00,Shampoo,153.56,196,18,91,877,178
1322,2025-09-30,00:44:00,Eggs,6.84,106,62,67,186,44
1323,2025-10-13,13:33:00,Butter,58.24,167,55,103,303,112
1324,2025-05-08,13:45:00,Biscuits,23.34,269,23,156,288,246
1325,2025-05-26,10:11:00,Toothpaste,87.42,113,24,95,533,89
1326,2025-03-16,21:55:00,Toothpaste,97.44,60,18,44,450,42
1327,2025-07-09,06:04:00,Cheese,93.63,140,61,190,898,79
1328,2025-01-07,19:03:00,Cheese,91.82,23,21,175,1003,2
1329,2025-03-08,10:13:00,Curd,36.07,23,12,171,723,11
1330,2025-11-29,01:30:00,Salt,23.96,239,43,142,860,196
1331,2025-08-04,12:52:00,Coffee,172.78,204,51,152,797,153
1332,2025-09-01,09:55:00,Curd,34.39,71,0,121,856,71
1333,2025-04-06,03:01:00,Soap,39.92,291,35,283,1019,256
1334,2025-09-09,20:28:00,Sugar,47.46,263,65,175,871,198
1335,2025-01-03,11:40:00,Eggs,7.98,184,2,169,557,182
1336,2025-08-11,13:43:00,Curd,35.39,268,51,245,892,217
1337,2025-08-27,03:27:00,Butter,65.82,263,12,204,618,251
1338,2025-05-14,12:45:00,Tea Powder,112.29,286,73,278,1175,213
1339,2025-01-23,00:08:00,Dal,90.15,64,38,256,965,26
1340,2025-11-16,00:10:00,Apples,157.37,79,61,235,808,18
1341,2025-06-16,11:13:00,Sugar,42.42,65,13,129,881,52
1342,2025-04-20,17:59:00,Milk,58.88,216,35,96,852,181
1343,2025-11-22,11:57:00,Salt,23.49,89,68,235,997,21
1344,2025-03-04,01:50:00,Cooking Oil,177.04,134,73,274,909,61
1345,2025-08-23,15:24:00,Butter,65.4,215,71,295,762,144
1346,2025-06-02,22:16:00,Sugar,41.8,64,14,41,409,50
1347,2025-05-09,18:47:00,Bananas,62.45,208,16,239,579,192
1348,2025-01-02,11:19:00,Soap,34.79,294,24,245,662,270
1349,2025-08-07,13:49:00,Shampoo,143.73,84,66,240,876,18
1350,2025-06-01,23:06:00,Bananas,54.94,295,58,143,311,237
1351,2025-05-30,18:31:00,Tea Powder,128.4,95,76,153,322,19
1352,2025-08-07,21:19:00,Curd,35.9,83,35,257,1000,48
1353,2025-11-23,20:40:00,Bananas,60.89,273,37,222,627,236
1354,2025-08-16,18:09:00,Curd,38.74,127,28,212,985,99
1355,2025-05-03,13:54:00,Curd,35.77,220,38,251,946,182
1356,2025-01-16,01:35:00,Rice,61.88,236,60,154,949,176
1357,2025-09-25,07:04:00,Soap,39.21,164,36,219,438,128
1358,2025-09-27,03:06:00,Apples,130.58,47,45,127,615,2
1359,2025-04-05,05:28:00,Rice,66.59,169,18,76,319,151
1360,2025-01-07,13:23:00,Eggs,7.57,72,18,119,576,54
1361,2025-02-08,18:06:00,Rice,61.31,262,22,268,341,240
1362,2025-12-19,04:41:00,Cheese,93.54,242,19,184,943,223
1363,2025-06-17,14:02:00,Soap,35.33,223,62,144,868,161
1364,2025-04-29,02:41:00,Chicken,260.71,65,59,285,1142,6
1365,2025-07-08,05:40:00,Soap,40.41,208,1,36,175,207
1366,2025-03-25,15:31:00,Butter,61.5,280,28,38,658,252
1367,2025-11-24,16:17:00,Bananas,59.04,68,23,126,641,45
1368,2025-07-24,00:36:00,Shampoo,135.04,186,8,195,1029,178
1369,2025-05-07,13:25:00,Apples,154.45,30,12,159,1016,18
1370,2025-12-29,04:31:00,Apples,128.24,295,15,212,1003,280
1371,2025-03-22,10:11:00,Eggs,7.81,112,0,147,624,112
1372,2025-03-26,07:02:00,Coffee,167.8,125,20,47,642,105
1373,2025-01-25,05:05:00,Salt,25.19,279,38,136,713,241
1374,2025-10-17,03:42:00,Rice,55.8,173,5,252,803,168
1375,2025-12-31,22:28:00,Tea Powder,112.2,271,40,178,558,231
1376,2025-12-15,21:13:00,Chicken,257.28,42,15,29,241,27
1377,2025-07-24,22:54:00,Bread,44.33,88,77,223,464,11
1378,2025-09-03,10:17:00,Bananas,51.27,236,9,154,435,227
1379,2025-09-18,23:41:00,Salt,24.77,224,58,84,364,166
1380,2025-04-09,02:34:00,Shampoo,137.89,157,24,211,612,133
1381,2025-12-16,11:38:00,Bananas,51.76,98,40,246,710,58
1382,2025-01-19,00:38:00,Soap,36.55,158,15,156,288,143
1383,2025-10-06,00:04:00,Apples,137.53,65,46,283,644,19
1384,2025-04-11,05:55:00,Salt,24.19,160,1,31,437,159
1385,2025-09-16,19:06:00,Sugar,49.31,83,22,161,926,61
1386,2025-12-01,13:06:00,Tea Powder,123.87,164,70,144,786,94
1387,2025-02-03,01:10:00,Cheese,93.05,219,23,116,961,196
1388,2025-10-03,05:30:00,Apples,146.73,152,1,181,726,151
1389,2025-03-28,14:09:00,Bread,39.79,156,6,246,1008,150
1390,2025-06-20,09:43:00,Biscuits,26.3,254,23,140,522,231
1391,2025-12-10,04:18:00,Toothpaste,89.14,239,66,312,1067,173
1392,2025-07-28,16:40:00,Sugar,50.15,176,52,254,594,124
1393,2025-02-24,14:04:00,Butter,62.78,67,21,173,251,46
1394,2025-07-15,11:35:00,Butter,65.68,25,13,191,731,12
1395,2025-11-24,18:31:00,Bread,41.15,292,15,123,157,277
1396,2025-05-11,03:58:00,Chicken,265.88,23,22,135,874,1
1397,2025-08-24,21:15:00,Apples,160.8,290,77,92,733,213
1398,2025-04-26,09:43:00,Toothpaste,104.19,288,28,77,173,260
1399,2025-04-02,08:32:00,Biscuits,24.71,46,27,158,566,19
1400,2025-09-13,03:07:00,Rice,61.04,147,69,291,1095,78
1401,2025-07-18,08:19:00,Cheese,96.97,155,27,32,807,128
1402,2025-09-27,01:13:00,Bananas,62.19,283,4,248,742,279
1403,2025-11-30,15:03:00,Chicken,237.34,255,42,123,505,213
1404,2025-01-04,20:22:00,Cheese,106.64,115,51,146,175,64
1405,2025-10-22,10:31:00,Cheese,90.19,290,65,300,477,225
1406,2025-03-26,21:58:00,Shampoo,148.17,99,32,94,595,67
1407,2025-09-13,20:19:00,Soap,37.66,113,68,280,575,45
1408,2025-10-27,17:42:00,Cheese,105.43,102,17,112,897,85
1409,2025-01-05,07:22:00,Shampoo,162.53,121,14,67,378,107
1410,2025-04-02,14:25:00,Curd,35.18,189,4,50,752,185
1411,2025-11-24,12:42:00,Eggs,8.02,80,53,183,766,27
1412,2025-03-29,07:20:00,Cooking Oil,179.48,224,64,254,1033,160
1413,2025-04-01,01:07:00,Soap,43.3,30,4,48,420,26
1414,2025-01-10,15:49:00,Dal,94.26,46,43,260,630,3
1415,2025-01-06,19:27:00,Shampoo,147.91,164,62,88,887,102
1416,2025-06-19,11:39:00,Shampoo,136.03,281,23,91,398,258
1417,2025-06-30,05:44:00,Cheese,91.37,239,25,151,894,214
1418,2025-12-10,06:39:00,Cheese,89.8,96,29,64,219,67
1419,2025-01-27,12:17:00,Soap,43.61,94,54,63,714,40
1420,2025-03-04,09:55:00,Eggs,6.39,228,67,150,886,161
1421,2025-06-01,17:21:00,Sugar,45.29,51,32,146,825,19
1422,2025-07-28,01:07:00,Curd,33.86,163,44,231,679,119
1423,2025-08-07,16:57:00,Sugar,41.04,40,0,18,714,40
1424,2025-05-26,01:18:00,Coffee,183.24,71,55,107,385,16
1425,2025-09-06,12:21:00,Cooking Oil,161.05,69,1,180,765,68
1426,2025-08-15,10:23:00,Bread,43.41,205,75,215,854,130
1427,2025-06-12,23:41:00,Biscuits,24.22,216,11,243,371,205
1428,2025-03-24,11:02:00,Bread,41.87,117,24,209,685,93
1429,2025-02-21,10:34:00,Cheese,100.2,174,60,259,485,114
1430,2025-04-16,05:02:00,Apples,130.47,234,70,257,535,164
1431,2025-08-26,10:57:00,Apples,138.81,80,55,77,591,25
1432,2025-12-24,21:59:00,Shampoo,165.03,31,10,168,468,21
1433,2025-07-18,01:02:00,Bread,45.56,51,50,232,446,1
1434,2025-12-05,06:43:00,Soap,39.26,282,9,56,524,273
1435,2025-09-20,13:35:00,Dal,96.35,225,77,151,382,148
1436,2025-01-03,18:10:00,Rice,64.66,24,16,137,672,8
1437,2025-06-27,00:19:00,Dal,97.95,171,34,180,321,137
1438,2025-06-03,04:02:00,Rice,64.07,169,5,173,344,164
1439,2025-04-02,02:17:00,Salt,24.6,46,41,109,972,5
1440,2026-01-01,06:07:00,Eggs,6.3,197,80,239,636,117
1441,2025-02-27,03:45:00,Coffee,201.78,155,17,126,772,138
1442,2025-08-10,22:03:00,Tea Powder,126.78,25,11,72,840,14
1443,2025-05-01,23:16:00,Salt,25.14,295,74,106,865,221
1444,2025-06-26,00:55:00,Soap,40.15,125,56,117,469,69
1445,2025-05-20,13:37:00,Salt,23.26,222,19,138,395,203
1446,2025-09-09,23:09:00,Shampoo,163.2,67,63,114,604,4
1447,2025-05-01,13:12:00,Rice,64.63,112,36,46,383,76
1448,2025-05-02,15:52:00,Rice,61.91,116,8,49,142,108
1449,2025-06-17,18:29:00,Shampoo,163.46,226,12,202,761,214
1450,2025-01-09,09:38:00,Bread,37.0,216,2,35,901,214
1451,2025-01-31,04:08:00,Milk,50.03,62,17,58,720,45
1452,2025-01-10,13:50:00,Chicken,273.98,74,69,262,1119,5
1453,2025-02-28,08:12:00,Coffee,168.27,247,20,103,462,227
1454,2025-04-16,19:15:00,Cooking Oil,150.8,156,80,224,370,76
1455,2025-01-31,17:06:00,Milk,53.88,72,65,296,1172,7
1456,2025-04-08,03:00:00,Shampoo,163.57,32,14,128,542,18
1457,2025-08-30,12:41:00,Bread,38.87,216,14,144,337,202
1458,2025-06-03,14:06:00,Cheese,108.22,164,45,69,719,119
1459,2025-03-23,03:23:00,Coffee,203.55,63,5,164,338,58
1460,2025-10-20,22:33:00,Rice,60.99,112,54,97,800,58
1461,2025-07-16,06:22:00,Tea Powder,134.26,158,63,237,634,95
1462,2025-02-22,11:50:00,Salt,19.81,96,18,104,275,78
1463,2025-11-02,06:46:00,Soap,41.77,264,8,41,652,256
1464,2025-07-10,10:09:00,Shampoo,133.78,85,23,224,638,62
1465,2025-08-07,07:31:00,Biscuits,25.15,231,77,285,956,154
1466,2025-04-05,16:51:00,Coffee,204.48,145,49,161,743,96
1467,2025-12-31,17:31:00,Cooking Oil,170.46,137,49,75,689,88
1468,2025-12-27,01:36:00,Shampoo,158.65,132,11,76,466,121
1469,2025-05-20,02:54:00,Milk,47.02,262,17,257,389,245
1470,2025-08-27,19:23:00,Curd,38.93,91,37,159,326,54
1471,2025-10-15,18:15:00,Apples,133.38,134,7,203,364,127
1472,2025-04-09,00:24:00,Cheese,102.91,237,47,65,803,190
1473,2025-02-20,16:30:00,Cheese,105.39,100,3,45,439,97
1474,2025-02-24,06:15:00,Bread,36.77,233,19,219,425,214
1475,2025-04-06,23:47:00,Cooking Oil,170.26,173,60,170,929,113
1476,2025-10-31,10:50:00,Coffee,191.02,26,9,42,221,17
1477,2025-01-23,06:38:00,Curd,38.07,277,20,27,452,257
1478,2025-11-07,11:35:00,Shampoo,156.29,152,73,206,539,79
1479,2025-10-17,13:59:00,Sugar,42.26,67,66,167,315,1
1480,2025-10-01,16:39:00,Eggs,6.4,220,23,238,1021,197
1481,2025-02-23,00:52:00,Apples,150.23,264,40,212,889,224
1482,2025-09-18,01:10:00,Soap,34.72,210,54,108,404,156
1483,2025-03-13,14:04:00,Cheese,94.11,191,3,69,377,188
1484,2025-03-15,00:04:00,Rice,59.08,25,24,261,597,1
1485,2025-05-19,01:40:00,Eggs,7.93,143,34,60,663,109
1486,2025-01-31,23:36:00,Bananas,63.06,267,5,22,364,262
1487,2025-07-31,00:00:00,Butter,66.42,164,50,183,402,114
1488,2025-09-25,00:46:00,Coffee,178.01,86,12,101,538,74
1489,2025-03-11,06:32:00,Dal,96.96,96,3,158,993,93
1490,2025-11-22,22:37:00,Soap,42.45,39,18,64,239,21
1491,2025-02-24,02:56:00,Toothpaste,97.2,138,27,238,955,111
1492,2025-04-21,06:32:00,Bread,41.16,287,43,162,986,244
1493,2025-08-20,18:18:00,Bread,39.6,240,5,238,987,235
1494,2025-06-13,13:13:00,Soap,43.67,58,9,159,821,49
1495,2025-03-08,19:51:00,Cooking Oil,149.12,178,70,297,1133,108
1496,2025-12-07,22:06:00,Butter,58.79,106,37,83,172,69
1497,2025-09-06,08:22:00,Salt,20.29,111,58,129,633,53
1498,2025-10-30,02:41:00,Salt,24.88,83,72,201,261,11
1499,2025-07-16,00:25:00,Biscuits,25.06,86,56,154,698,30
1500,2025-08-03,10:23:00,Chicken,221.01,231,64,184,473,167
1501,2025-02-09,06:47:00,Curd,38.42,24,4,227,354,20
1502,2025-09-14,21:10:00,Tea Powder,125.1,57,14,118,611,43
1503,2025-08-27,12:29:00,Butter,58.99,293,59,91,198,234
1504,2025-03-16,07:58:00,Rice,70.67,223,55,111,542,168
1505,2025-02-14,08:20:00,Coffee,177.41,268,27,211,990,241
1506,2025-03-20,09:17:00,Cooking Oil,167.25,299,19,266,767,280
1507,2025-05-27,01:20:00,Bread,41.68,214,7,251,1098,207
1508,2025-10-21,22:30:00,Biscuits,23.83,128,2,250,1046,126
1509,2025-07-04,13:16:00,Shampoo,153.54,62,9,31,331,53
1510,2025-02-26,02:19:00,Soap,42.5,251,53,192,431,198
1511,2025-05-06,23:53:00,Salt,20.1,239,43,240,564,196
1512,2025-05-16,21:22:00,Rice,70.4,266,60,202,927,206
1513,2025-10-26,12:22:00,Rice,69.95,219,1,149,970,218
1514,2025-05-16,21:04:00,Chicken,259.36,94,41,216,1079,53
1515,2025-01-11,00:09:00,Coffee,202.34,95,63,289,633,32
1516,2025-10-05,18:16:00,Cheese,97.87,21,14,260,1132,7
1517,2025-11-04,01:40:00,Bread,45.69,69,4,64,847,65
1518,2025-10-15,04:44:00,Eggs,7.26,105,76,177,418,29
1519,2025-05-24,12:12:00,Biscuits,28.57,27,11,224,616,16
1520,2025-07-26,11:57:00,Milk,50.79,83,63,234,720,20
1521,2025-10-08,11:22:00,Shampoo,143.27,297,54,192,995,243
1522,2025-03-19,17:59:00,Coffee,169.91,239,47,97,683,192
1523,2025-04-22,08:34:00,Chicken,242.15,165,55,222,532,110
1524,2025-03-10,01:05:00,Chicken,264.36,73,11,182,218,62
1525,2025-10-09,02:06:00,Chicken,245.78,298,12,179,653,286
1526,2025-01-23,14:42:00,Dal,85.58,235,27,89,904,208
1527,2025-09-18,11:07:00,Toothpaste,87.3,260,15,109,941,245
1528,2025-10-10,05:58:00,Toothpaste,101.67,222,0,245,648,222
1529,2025-12-13,19:18:00,Sugar,43.51,155,39,258,1092,116
1530,2025-06-15,05:00:00,Shampoo,163.13,232,4,12,58,228
1531,2025-09-13,22:53:00,Bread,44.17,182,42,90,695,140
1532,2025-06-15,10:35:00,Shampoo,165.79,118,78,247,669,40
1533,2025-10-21,06:08:00,Curd,39.72,219,22,130,475,197
1534,2025-04-19,11:27:00,Dal,84.28,84,64,99,765,20
1535,2025-09-25,22:53:00,Bananas,59.98,153,70,115,465,83
1536,2025-03-05,23:05:00,Eggs,6.34,25,20,222,849,5
1537,2025-01-20,07:39:00,Bread,43.08,60,36,138,183,24
1538,2025-11-07,01:40:00,Bread,42.32,203,23,89,777,180
1539,2025-07-23,00:12:00,Sugar,46.52,145,48,250,536,97
1540,2025-07-08,01:05:00,Curd,39.68,31,6,39,529,25
1541,2025-03-26,02:06:00,Chicken,224.51,154,23,51,150,131
1542,2025-09-05,01:58:00,Cooking Oil,183.08,220,12,142,976,208
1543,2025-10-10,18:04:00,Milk,53.12,59,13,193,642,46
1544,2025-08-03,09:40:00,Soap,42.83,102,23,104,134,79
1545,2025-01-22,19:07:00,Rice,70.93,197,61,223,857,136
1546,2025-01-04,18:10:00,Apples,144.26,150,15,69,709,135
1547,2025-01-17,01:33:00,Milk,53.45,98,27,253,646,71
1548,2025-05-29,10:01:00,Cheese,93.28,132,10,201,929,122
1549,2025-07-03,00:17:00,Bread,40.82,67,44,230,814,23
1550,2025-11-16,04:47:00,Tea Powder,132.27,243,65,312,741,178
1551,2025-06-21,01:11:00,Eggs,6.65,163,50,81,698,113
1552,2025-08-02,01:10:00,Bananas,60.42,269,55,286,762,214
1553,2025-07-05,19:52:00,Shampoo,142.05,75,49,163,387,26
1554,2025-08-30,06:23:00,Bananas,61.85,52,28,75,129,24
1555,2025-06-23,02:37:00,Dal,88.22,291,45,151,201,246
1556,2025-05-04,03:51:00,Cheese,93.16,115,45,112,206,70
1557,2025-09-12,01:23:00,Eggs,6.55,180,15,22,368,165
1558,2025-08-13,20:13:00,Milk,52.85,184,29,177,264,155
1559,2025-07-13,22:38:00,Soap,36.22,131,13,161,465,118
1560,2025-02-21,09:36:00,Chicken,269.56,235,55,141,993,180
1561,2025-05-16,14:12:00,Coffee,164.23,272,63,79,380,209
1562,2025-03-23,17:07:00,Shampoo,146.91,187,75,178,440,112
1563,2025-01-15,20:18:00,Bananas,49.75,22,14,91,245,8
1564,2025-01-26,14:57:00,Soap,39.27,290,5,96,776,285
1565,2025-02-17,17:30:00,Milk,48.04,232,38,113,457,194
1566,2025-10-01,15:05:00,Biscuits,25.98,180,63,224,292,117
1567,2025-07-24,01:44:00,Soap,43.55,272,15,235,637,257
1568,2025-03-12,11:01:00,Chicken,229.44,25,4,35,385,21
1569,2025-06-04,20:10:00,Shampoo,133.69,208,68,74,798,140
1570,2025-06-27,14:56:00,Curd,38.37,76,6,253,584,70
1571,2025-06-30,08:21:00,Butter,62.17,214,34,217,411,180
1572,2025-11-11,20:07:00,Bread,37.26,95,74,306,1196,21
1573,2025-11-02,08:42:00,Shampoo,134.94,290,30,182,691,260
1574,2025-07-11,20:20:00,Cooking Oil,180.37,267,28,56,346,239
1575,2025-02-26,20:22:00,Tea Powder,124.76,144,26,208,307,118
1576,2025-12-04,23:03:00,Butter,55.28,130,59,273,687,71
1577,2025-11-30,05:06:00,Eggs,6.9,290,65,289,629,225
1578,2025-11-07,06:41:00,Tea Powder,112.62,278,13,252,405,265
1579,2025-09-06,13:24:00,Sugar,51.47,282,25,229,658,257
1580,2025-02-17,04:17:00,Eggs,7.04,177,73,243,367,104
1581,2025-11-12,00:56:00,Bread,37.07,76,30,39,530,46
1582,2025-07-02,10:01:00,Rice,63.18,291,57,152,443,234
1583,2025-02-27,17:22:00,Cheese,95.75,97,50,183,644,47
1584,2025-08-17,03:03:00,Dal,88.91,209,12,29,713,197
1585,2025-10-16,19:12:00,Soap,36.99,226,22,179,481,204
1586,2025-12-04,07:33:00,Dal,88.74,45,41,109,242,4
1587,2025-03-20,23:03:00,Sugar,50.57,156,30,51,615,126
1588,2025-07-08,09:14:00,Cheese,106.46,227,50,155,278,177
1589,2025-07-03,11:31:00,Sugar,42.81,124,44,212,526,80
1590,2025-07-16,22:46:00,Chicken,216.19,114,64,301,1038,50
1591,2025-11-22,19:47:00,Chicken,234.32,142,21,106,823,121
1592,2025-04-25,02:11:00,Butter,57.02,253,18,26,728,235
1593,2025-10-20,11:21:00,Cooking Oil,149.36,155,9,57,772,146
1594,2025-08-29,17:30:00,Milk,54.38,270,31,156,288,239
1595,2025-01-13,04:36:00,Curd,37.45,168,29,168,703,139
1596,2025-04-11,09:49:00,Rice,57.26,175,42,162,684,133
1597,2025-06-26,00:42:00,Biscuits,25.54,206,58,66,933,148
1598,2025-07-25,21:45:00,Biscuits,24.59,285,76,204,339,209
1599,2025-12-21,20:46:00,Salt,23.32,95,52,276,521,43
1600,2025-09-02,04:31:00,Bread,36.31,240,46,103,885,194
1601,2025-05-13,15:58:00,Butter,66.04,75,35,264,925,40
1602,2025-11-04,00:56:00,Apples,144.44,155,44,276,635,111
1603,2025-10-13,04:17:00,Soap,37.14,41,37,175,913,4
1604,2025-03-26,06:27:00,Coffee,197.79,197,36,69,97,161
1605,2025-04-11,18:29:00,Cooking Oil,176.59,287,37,201,792,250
1606,2025-07-27,14:31:00,Rice,60.27,170,1,122,183,169
1607,2025-07-13,12:52:00,Eggs,7.34,47,31,114,139,16
1608,2025-08-29,19:42:00,Shampoo,160.74,45,16,56,434,29
1609,2025-12-10,00:42:00,Tea Powder,136.76,99,11,198,495,88
1610,2025-05-15,15:27:00,Bread,41.85,61,18,79,131,43
1611,2025-08-31,10:15:00,Cooking Oil,181.98,217,54,161,281,163
1612,2025-07-26,12:38:00,Salt,21.51,243,41,251,863,202
1613,2025-05-17,12:16:00,Bread,37.36,122,38,121,228,84
1614,2025-11-12,03:34:00,Tea Powder,113.5,243,12,52,611,231
1615,2025-08-03,04:32:00,Toothpaste,104.3,203,59,154,611,144
1616,2025-10-15,09:26:00,Toothpaste,93.41,33,26,53,846,7
1617,2025-07-26,18:50:00,Bread,38.43,282,47,84,739,235
1618,2025-07-20,14:03:00,Apples,152.44,221,16,124,830,205
1619,2025-11-13,06:51:00,Milk,56.72,285,58,277,352,227
1620,2025-02-07,16:17:00,Butter,64.23,74,42,199,318,32
1621,2025-11-26,00:44:00,Tea Powder,117.94,51,7,201,819,44
1622,2025-02-06,12:44:00,Dal,83.71,93,71,265,792,22
1623,2025-06-02,22:57:00,Bread,42.76,99,38,203,541,61
1624,2025-11-28,09:39:00,Milk,55.74,78,8,13,189,70
1625,2025-03-24,23:33:00,Chicken,221.81,124,13,139,184,111
1626,2025-10-31,07:25:00,Dal,80.42,82,38,146,661,44
1627,2025-06-10,17:53:00,Rice,68.94,153,78,257,726,75
1628,2025-03-26,10:27:00,Chicken,224.77,31,11,52,910,20
1629,2025-04-27,21:32:00,Sugar,48.84,299,25,151,662,274
1630,2025-07-17,22:42:00,Tea Powder,111.0,272,47,222,523,225
1631,2025-09-21,17:44:00,Soap,41.8,257,53,266,721,204
1632,2025-01-20,10:18:00,Bread,40.57,219,1,154,484,218
1633,2025-10-31,18:02:00,Curd,39.45,201,17,141,901,184
1634,2025-07-09,08:00:00,Toothpaste,105.38,203,64,288,823,139
1635,2025-08-27,11:57:00,Eggs,7.54,219,65,86,284,154
1636,2025-08-29,12:41:00,Bread,43.19,193,58,246,1145,135
1637,2025-07-10,08:50:00,Bread,43.63,175,50,72,951,125
1638,2025-09-15,08:30:00,Cooking Oil,173.49,112,73,259,798,39
